proxy	id	label_cateogory
http://purl.org/collections/nl/am/proxy-18988	325.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-29638	326.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-62353	327.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-12252	328.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-3141	329.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-16537	330.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-64274	331.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-73450	334.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-32873	335.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-73864	337.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-21649	338.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-3533	339.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-51094	340.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-10235	341.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-14020	342.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-50696	343.0	http://purl.org/collections/nl/am/t-22504
http://purl.org/collections/nl/am/proxy-14720	344.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-72156	345.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-50674	346.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-47409	347.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-23404	348.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-58525	349.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-73766	350.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-71028	352.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-50433	353.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-1882	354.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-53658	356.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-2264	357.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-52174	358.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-32169	359.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-3042	360.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-28291	361.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-26353	363.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-10237	364.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-19559	365.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-30068	366.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-9314	367.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-71944	368.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-361	371.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-53214	372.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-24843	373.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-6634	374.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-51692	375.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-39111	376.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-68367	378.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-28589	379.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-20665	380.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-32577	381.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-53797	382.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-8282	383.0	http://purl.org/collections/nl/am/t-22507
http://purl.org/collections/nl/am/proxy-31368	384.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-14122	385.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-33399	386.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-26557	389.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-72236	390.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-24878	391.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-32877	393.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-66220	394.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-28663	395.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-41263	396.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-20905	397.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-30688	398.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-5779	399.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-73268	400.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-67057	403.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-69371	404.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-20871	405.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-28421	406.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-21334	407.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-32031	408.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-51002	409.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-28273	410.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-38768	411.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-56565	412.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-44922	416.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-65062	417.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-27177	419.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-62459	420.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-51236	422.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-42785	423.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-28193	425.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-64635	426.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-58242	427.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-46429	428.0	http://purl.org/collections/nl/am/t-22504
http://purl.org/collections/nl/am/proxy-7339	429.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-33252	430.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-72859	431.0	http://purl.org/collections/nl/am/t-22504
http://purl.org/collections/nl/am/proxy-32841	432.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-40424	433.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-41588	434.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-18545	435.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-20039	436.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-6839	437.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-58101	439.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-38970	440.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-58972	441.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-73737	443.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-15913	444.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-74849	445.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-24695	446.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-24774	447.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-46073	448.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-48850	449.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-33401	450.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-69398	451.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-711	452.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-1713	453.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-59474	454.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-31224	456.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-27017	457.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-5785	458.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-5504	459.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-57863	460.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-33117	461.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-57867	463.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-66813	464.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-48192	465.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-607	466.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-11692	467.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-15776	468.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-26048	469.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-11209	470.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-9203	472.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-65937	473.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-70401	474.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-73739	475.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-38778	476.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-53420	477.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-60949	478.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-59936	479.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-63546	482.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-3128	483.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-27281	486.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-1165	487.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-55167	488.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-29152	490.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-63581	493.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-6946	495.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-50387	496.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-55653	498.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-42399	499.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-9269	500.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-10311	501.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-10105	502.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-53814	503.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-38539	504.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-42291	505.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-52182	506.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-63054	507.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-30605	508.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-37413	509.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-9232	510.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-10555	511.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-72105	513.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-42984	514.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-32621	515.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-7156	517.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-23306	518.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-51193	519.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-58502	520.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-13048	521.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-46937	522.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-45168	523.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-31991	524.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-65864	525.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-52252	526.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-21169	527.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-69025	528.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-3908	529.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-32092	530.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-57908	531.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-47871	533.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-54775	534.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-60988	535.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-66887	536.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-8668	537.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-57875	539.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-14620	540.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-24540	541.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-28928	542.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-19234	543.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-20327	544.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-1052	545.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-70623	546.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-69063	547.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-14965	548.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-16550	549.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-64504	552.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-40671	554.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-55837	555.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-29301	557.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-60001	558.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-73744	559.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-72303	560.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-68444	561.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-63296	563.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-45521	564.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-5900	565.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-44408	566.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-23739	567.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-63021	568.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-50507	570.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-59764	571.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-19361	572.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-32384	573.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-4379	574.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-21193	575.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-40122	576.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-42332	579.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-52965	581.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-2679	582.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-39521	583.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-50255	584.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-23416	587.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-40042	588.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-11175	589.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-5449	590.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-53923	591.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-465	592.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-29227	593.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-8890	594.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-39520	595.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-20452	597.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-68586	598.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-52809	600.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-52934	601.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-27753	602.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-61799	603.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-21860	604.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-1034	605.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-9215	606.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-21907	607.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-8853	608.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-24543	609.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-41770	611.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-50336	612.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-57239	613.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-68512	616.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-48968	617.0	http://purl.org/collections/nl/am/t-22504
http://purl.org/collections/nl/am/proxy-67697	618.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-69824	619.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-45945	620.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-53881	622.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-51707	623.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-37866	626.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-57529	627.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-65706	628.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-4116	629.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-47667	630.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-39377	631.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-29023	632.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-10741	633.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-73473	634.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-20916	635.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-6358	636.0	http://purl.org/collections/nl/am/t-22504
http://purl.org/collections/nl/am/proxy-69233	637.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-14527	638.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-31521	640.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-49076	641.0	http://purl.org/collections/nl/am/t-22504
http://purl.org/collections/nl/am/proxy-6701	644.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-14696	645.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-27739	647.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-53357	648.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-57656	649.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-28213	650.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-57415	651.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-70789	652.0	http://purl.org/collections/nl/am/t-22503
